LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-08-02 22:35:25,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:25,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:25,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:25,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:25,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:25,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:25,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:25,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-36,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:25,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:25,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-25,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:25,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-25,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:26,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-25,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:26,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-23,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:26,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-25,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:26,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-37,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:26,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-37,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:26,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:27,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:27,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:27,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:27,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:27,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:27,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-41,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:27,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:27,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:27,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:27,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:28,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:28,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:28,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:28,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:28,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:28,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:28,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:28,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-42,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:28,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:28,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-44,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:28,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-29,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:28,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:29,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:30,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:30,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:30,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:30,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:30,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:30,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:30,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:30,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:30,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:30,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:31,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:31,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:31,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:31,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:31,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:31,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:31,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:31,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:31,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:31,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-23,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:32,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-21,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:32,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:32,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-21,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:32,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-21,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:32,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:32,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-21,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:32,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:32,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-23,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:32,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-23,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:32,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:32,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-29,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:32,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:32,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:32,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:32,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:32,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:32,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:32,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:33,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:33,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:33,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:33,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:33,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:33,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:33,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:33,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:33,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:34,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:34,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:34,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:34,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:34,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:34,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:34,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:34,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:34,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:34,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:35,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:35,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:35,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:35,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:35,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:35,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:35,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:35,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:35,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:36,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:36,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:36,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:36,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:36,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:36,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:36,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-51,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:36,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:36,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-25,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:36,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-25,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:36,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-23,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:36,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:36,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-25,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:36,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-25,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:36,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:36,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-25,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:36,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:36,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-27,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:36,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-27,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:36,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:36,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-29,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:36,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-29,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:36,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:37,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:37,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:37,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:37,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:37,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:37,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:37,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:37,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:37,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:38,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:38,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:38,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:38,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:38,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
